image_name,original_path,reconstructed_path,identity_score,semantic_score,original_size_bytes,latent_size_bytes,compression_ratio
38_Tennis_Tennis_38_51.jpg,inputs\38_Tennis_Tennis_38_51.jpg,eval_out\38_Tennis_Tennis_38_51_reconstructed.png,0.7463471293449402,0.936387300491333,77841,66959,1.1625173613703907
38_Tennis_Tennis_38_52.jpg,inputs\38_Tennis_Tennis_38_52.jpg,eval_out\38_Tennis_Tennis_38_52_reconstructed.png,0.7561482191085815,0.850455641746521,148483,66959,2.217521169670993
38_Tennis_Tennis_38_56.jpg,inputs\38_Tennis_Tennis_38_56.jpg,eval_out\38_Tennis_Tennis_38_56_reconstructed.png,0.5964398384094238,0.7887632250785828,78080,66959,1.166086709777625
38_Tennis_Tennis_38_61.jpg,inputs\38_Tennis_Tennis_38_61.jpg,eval_out\38_Tennis_Tennis_38_61_reconstructed.png,0.7703444361686707,0.7935892939567566,51745,66959,0.7727863319344673
38_Tennis_Tennis_38_62.jpg,inputs\38_Tennis_Tennis_38_62.jpg,eval_out\38_Tennis_Tennis_38_62_reconstructed.png,0.9276331961154938,0.6588255763053894,86525,66959,1.2922086650039577
38_Tennis_Tennis_38_64.jpg,inputs\38_Tennis_Tennis_38_64.jpg,eval_out\38_Tennis_Tennis_38_64_reconstructed.png,0.8864580392837524,0.7742652893066406,74731,66959,1.1160710285398527
38_Tennis_Tennis_38_65.jpg,inputs\38_Tennis_Tennis_38_65.jpg,eval_out\38_Tennis_Tennis_38_65_reconstructed.png,0.750468373298645,0.8347764015197754,51359,66959,0.7670216102391015
38_Tennis_Tennis_38_73.jpg,inputs\38_Tennis_Tennis_38_73.jpg,eval_out\38_Tennis_Tennis_38_73_reconstructed.png,0.7888931632041931,0.8548314571380615,86889,66959,1.2976448274317118
38_Tennis_Tennis_38_75.jpg,inputs\38_Tennis_Tennis_38_75.jpg,eval_out\38_Tennis_Tennis_38_75_reconstructed.png,0.7819341421127319,0.7975598573684692,101177,66959,1.5110291372332323
38_Tennis_Tennis_38_86.jpg,inputs\38_Tennis_Tennis_38_86.jpg,eval_out\38_Tennis_Tennis_38_86_reconstructed.png,0.0,0.8156647682189941,62089,66959,0.92726892576054
38_Tennis_Tennis_38_88.jpg,inputs\38_Tennis_Tennis_38_88.jpg,eval_out\38_Tennis_Tennis_38_88_reconstructed.png,0.0,0.8404743671417236,147679,66959,2.205513821891008
38_Tennis_Tennis_38_92.jpg,inputs\38_Tennis_Tennis_38_92.jpg,eval_out\38_Tennis_Tennis_38_92_reconstructed.png,0.8459159135818481,0.8635627031326294,81569,66959,1.2181932227183798
38_Tennis_Tennis_38_97.jpg,inputs\38_Tennis_Tennis_38_97.jpg,eval_out\38_Tennis_Tennis_38_97_reconstructed.png,0.8845884799957275,0.700385570526123,58313,66959,0.8708762078286713
58_Hockey_icehockey_puck_58_10.jpg,inputs\58_Hockey_icehockey_puck_58_10.jpg,eval_out\58_Hockey_icehockey_puck_58_10_reconstructed.png,0.7858756184577942,0.4192632734775543,133549,66999,1.993298407438917
58_Hockey_icehockey_puck_58_11.jpg,inputs\58_Hockey_icehockey_puck_58_11.jpg,eval_out\58_Hockey_icehockey_puck_58_11_reconstructed.png,0.0,0.5697900056838989,55947,66999,0.835042314064389
58_Hockey_icehockey_puck_58_16.jpg,inputs\58_Hockey_icehockey_puck_58_16.jpg,eval_out\58_Hockey_icehockey_puck_58_16_reconstructed.png,0.0,0.7793818712234497,69117,66999,1.031612412125554
58_Hockey_icehockey_puck_58_18.jpg,inputs\58_Hockey_icehockey_puck_58_18.jpg,eval_out\58_Hockey_icehockey_puck_58_18_reconstructed.png,0.0,0.6196886897087097,64237,66999,0.9587755041120016
58_Hockey_icehockey_puck_58_21.jpg,inputs\58_Hockey_icehockey_puck_58_21.jpg,eval_out\58_Hockey_icehockey_puck_58_21_reconstructed.png,0.2,0.7717244625091553,100564,66999,1.5009776265317394
58_Hockey_icehockey_puck_58_23.jpg,inputs\58_Hockey_icehockey_puck_58_23.jpg,eval_out\58_Hockey_icehockey_puck_58_23_reconstructed.png,0.0,0.7979391813278198,193997,66999,2.895520828669085
58_Hockey_icehockey_puck_58_24.jpg,inputs\58_Hockey_icehockey_puck_58_24.jpg,eval_out\58_Hockey_icehockey_puck_58_24_reconstructed.png,0.2,0.7425950765609741,90082,66999,1.3445275302616457
58_Hockey_icehockey_puck_58_27.jpg,inputs\58_Hockey_icehockey_puck_58_27.jpg,eval_out\58_Hockey_icehockey_puck_58_27_reconstructed.png,0.2,0.771452009677887,98018,66999,1.462977059359095
58_Hockey_icehockey_puck_58_29.jpg,inputs\58_Hockey_icehockey_puck_58_29.jpg,eval_out\58_Hockey_icehockey_puck_58_29_reconstructed.png,0.49213317036628723,0.7908011674880981,63835,66999,0.9527754145584263
58_Hockey_icehockey_puck_58_31.jpg,inputs\58_Hockey_icehockey_puck_58_31.jpg,eval_out\58_Hockey_icehockey_puck_58_31_reconstructed.png,0.2,0.8271745443344116,121626,66999,1.8153405274705592
58_Hockey_icehockey_puck_58_32.jpg,inputs\58_Hockey_icehockey_puck_58_32.jpg,eval_out\58_Hockey_icehockey_puck_58_32_reconstructed.png,0.2,0.5811543464660645,70855,66999,1.05755309780743
58_Hockey_icehockey_puck_58_4.jpg,inputs\58_Hockey_icehockey_puck_58_4.jpg,eval_out\58_Hockey_icehockey_puck_58_4_reconstructed.png,0.7726529836654663,0.7970013618469238,68596,66994,1.0239125891870913
58_Hockey_icehockey_puck_58_41.jpg,inputs\58_Hockey_icehockey_puck_58_41.jpg,eval_out\58_Hockey_icehockey_puck_58_41_reconstructed.png,0.0,0.7834224700927734,111474,66999,1.6638158778489232
58_Hockey_icehockey_puck_58_42.jpg,inputs\58_Hockey_icehockey_puck_58_42.jpg,eval_out\58_Hockey_icehockey_puck_58_42_reconstructed.png,0.2,0.8067970871925354,144718,66999,2.1600023880953447
58_Hockey_icehockey_puck_58_43.jpg,inputs\58_Hockey_icehockey_puck_58_43.jpg,eval_out\58_Hockey_icehockey_puck_58_43_reconstructed.png,0.2,0.7766644954681396,80664,66999,1.2039582680338512
58_Hockey_icehockey_puck_58_7.jpg,inputs\58_Hockey_icehockey_puck_58_7.jpg,eval_out\58_Hockey_icehockey_puck_58_7_reconstructed.png,0.0,0.5948190689086914,76100,66994,1.1359226199361137
pexels-cottonbro-5739122.jpg,inputs\pexels-cottonbro-5739122.jpg,eval_out\pexels-cottonbro-5739122_reconstructed.png,0.2,0.745802640914917,3102266,66969,46.323911063327806
